code,parent_code,budget_income,budget_expense,COD_INS_CAR_TRA,NOMB_CTA_CONT_CENT,TIPO_CUEN_CONT,NATURA_SALDO,TIENE_SUBCTA,NIVEL,TIPO_EJEC_PTO_INGR,TIPO_EJEC_PTO_EGRE,TIP_FLU_FDO_DEB,TIP_FLU_FDO_HAB,id_temporal,longitud,parent_id,budget_income_id_temporal,budget_expense_id_temporal
81209,812,0,0,,Reserva para Obligaciones con Terceros,C,A,S,4,0,0,0,0,7833,5,7824,0,0
81209001,81209,0,0,,Reserva para Obligaciones con Terceros,C,A,N,5,0,0,0,0,7834,8,7833,0,0
819,81,0,0,,Detrimento Patrimonial,C,D,S,3,0,0,0,0,7835,3,7801,0,0
81901,819,0,0,,Detrimentos de Fondos,C,D,S,4,0,0,6,3,7836,5,7835,0,0
81901001,81901,0,0,,Detrimento de Fondos,C,D,N,5,0,0,6,3,7837,8,7836,0,0
81903,819,0,0,,Detrimentos de Inversiones Financieras,C,D,S,4,0,0,0,0,7838,5,7835,0,0
81903001,81903,0,0,,Detrimentos de Inveriones Financieras,C,D,N,5,0,0,0,0,7839,8,7838,0,0
81905,819,0,0,,Detrimentos de Inversiones en Existencias,C,D,S,4,0,0,0,0,7840,5,7835,0,0
81905001,81905,0,0,,Detrimentos de Inversiones en Existencias,C,D,N,5,0,0,0,0,7841,8,7840,0,0
81907,819,0,0,,Detrimentos de Inversiones en Bienes de Uso,C,D,S,4,0,0,0,0,7842,5,7835,0,0
81907001,81907,0,0,,Detrimentos de Inveriones en Bienes de Uso,C,D,N,5,0,0,0,0,7843,8,7842,0,0
83,8,0,0,,Gastos de Gestión,E,D,S,2,0,0,0,0,7844,2,7800,0,0
831,83,0,0,,Gastos de Inversiones Públicas,E,D,S,3,0,0,0,0,7845,3,7844,0,0
83101,831,0,0,,Proyectos de Construcción de Infraestructura Vial,E,D,S,4,0,0,0,0,7846,5,7845,0,0
83101001,83101,0,0,,Proyectos de Construcción de Infraestructura Vial,E,D,N,5,0,0,0,0,7847,8,7846,0,0
83103,831,0,0,,Proyectos de Construcción de Lugares de Recreación,E,D,S,4,0,0,0,0,7848,5,7845,0,0
83103001,83103,0,0,,Proyectos de Construcción de Lugares de Recreación,E,D,N,5,0,0,0,0,7849,8,7848,0,0
83105,831,0,0,,Proyectos de Construcción de Obras Hidráulicas,E,D,S,4,0,0,0,0,7850,5,7845,0,0
83105001,83105,0,0,,Proyectos de Construcción de Obras Hidráulicas,E,D,N,5,0,0,0,0,7851,8,7850,0,0
83107,831,0,0,,Proyectos de Construcción de Obras Geotérmicas,E,D,S,4,0,0,0,0,7852,5,7845,0,0
83107001,83107,0,0,,Proyectos de Construcción de Obras Geotérmicas,E,D,N,5,0,0,0,0,7853,8,7852,0,0
83109,831,0,0,,Proyectos de Construcción de Obras Sanitarias,E,D,S,4,0,0,0,0,7854,5,7845,0,0
83109001,83109,0,0,,Proyectos de Construcción de Obras Sanitarias,E,D,N,5,0,0,0,0,7855,8,7854,0,0
83111,831,0,0,,Proyectos de Instalaciones Eléctricas y Comunicaciones,E,D,S,4,0,0,0,0,7856,5,7845,0,0
83111001,83111,0,0,,Proyectos de Instalaciones Eléctricas y Comunicaciones,E,D,N,5,0,0,0,0,7857,8,7856,0,0
83139,831,0,0,,Proyectos Privativos y Uso Público Diversos,E,D,S,4,0,0,0,0,7858,5,7845,0,0
83139001,83139,0,0,,Proyectos Privativos y Uso Público Diversos,E,D,N,5,0,0,0,0,7859,8,7858,0,0
83141,831,0,0,,Proyectos y Programas Educacionales,E,D,S,4,0,0,0,0,7860,5,7845,0,0
83141001,83141,0,0,,Proyectos y Programas Educacionales,E,D,N,5,0,0,0,0,7861,8,7860,0,0
83143,831,0,0,,Proyectos y Programas de Salud Pública,E,D,S,4,0,0,0,0,7862,5,7845,0,0
83143001,83143,0,0,,Proyectos y Programas de Salud Pública,E,D,N,5,0,0,0,0,7863,8,7862,0,0
83145,831,0,0,,Proyectos y Programas de Viviendas Básicas,E,D,S,4,0,0,0,0,7864,5,7845,0,0
83145001,83145,0,0,,Proyectos y Programas de Viviendas Básicas,E,D,N,5,0,0,0,0,7865,8,7864,0,0
83169,831,0,0,,Proyectos y Programas de Desarrollo Social Diversos,E,D,S,4,0,0,0,0,7866,5,7845,0,0
83169001,83169,0,0,,Proyectos y Programas de Desarrollo Social Diversos,E,D,N,5,0,0,0,0,7867,8,7866,0,0
83171,831,0,0,,Proyectos y Programas de Fomento Agropecuario,E,D,S,4,0,0,0,0,7868,5,7845,0,0
83171001,83171,0,0,,Proyectos y Programas de Fomento Agropecuario,E,D,N,5,0,0,0,0,7869,8,7868,0,0
83173,831,0,0,,Proyectos y Programas de Fomento Forestal,E,D,S,4,0,0,0,0,7870,5,7845,0,0
83173001,83173,0,0,,Proyectos y Programas de Fomento Forestal,E,D,N,5,0,0,0,0,7871,8,7870,0,0
83175,831,0,0,,Proyectos y Programas de Fomento Pesquero,E,D,S,4,0,0,0,0,7872,5,7845,0,0
83175001,83175,0,0,,Proyectos y Programas de Fomento Pesquero,E,D,N,5,0,0,0,0,7873,8,7872,0,0
83177,831,0,0,,Proyectos y Programas de Fomento Industrial,E,D,S,4,0,0,0,0,7874,5,7845,0,0
83177001,83177,0,0,,Proyectos y Programas de Fomento Industrial,E,D,N,5,0,0,0,0,7875,8,7874,0,0
83179,831,0,0,,Proyectos y Programas de Fomento Comercial,E,D,S,4,0,0,0,0,7876,5,7845,0,0
83179001,83179,0,0,,Proyectos y Programas de Fomento Comercial,E,D,N,5,0,0,0,0,7877,8,7876,0,0
83199,831,0,0,,Proyectos y Programas de Fomento Diversos,E,D,S,4,0,0,0,0,7878,5,7845,0,0
83199001,83199,0,0,,Proyectos y Programas de Fomento Diversos,E,D,N,5,0,0,0,0,7879,8,7878,0,0
832,83,0,0,,Gastos Previsionales,E,D,S,3,0,0,0,0,7880,3,7844,0,0
83201,832,0,531,,Pensiones,E,D,S,4,0,1,0,0,7881,5,7880,0,614
83201001,83201,0,53101,,Pensiones por Vejez,E,D,N,5,0,1,0,0,7882,8,7881,0,615
83201002,83201,0,53102,,Pensiones por Invalidez,E,D,N,5,0,1,0,0,7883,8,7881,0,616
83201003,83201,0,53103,,Pensiones por Viudez,E,D,N,5,0,1,0,0,7884,8,7881,0,617
83201004,83201,0,53104,,Pensiones por Orfandad,E,D,N,5,0,1,0,0,7885,8,7881,0,618
83203,832,0,531,,Otros Gastos Previsionales,E,D,S,4,0,1,0,0,7886,5,7880,0,614
83203001,83203,0,53105,,Beneficios por Incapacidad Temporal,E,D,N,5,0,1,0,0,7887,8,7886,0,619
83203002,83203,0,53106,,Beneficios Adicionales,E,D,N,5,0,1,0,0,7888,8,7886,0,620
83203099,83203,0,53199,,Pensiones y Jubilaciones Diversas,E,D,N,5,0,1,0,0,7889,8,7886,0,621
833,83,0,0,,Gastos en Personal,E,D,S,3,0,0,0,0,7890,3,7844,0,0
83301,833,0,511,,Remuneraciones Personal Permanente,E,D,S,4,0,1,0,0,7891,5,7890,0,571
83301001,83301,0,51101,,Sueldos,E,D,N,5,0,1,0,0,7892,8,7891,0,572
83301002,83301,0,51102,,Salarios por Jornal,E,D,N,5,0,1,0,0,7893,8,7891,0,573
83301003,83301,0,51103,,Aguinaldos,E,D,N,5,0,1,0,0,7894,8,7891,0,574
83301004,83301,0,51104,,Sobresueldos,E,D,N,5,0,1,0,0,7895,8,7891,0,575
83301005,83301,0,51105,,Dietas,E,D,N,5,0,1,0,0,7896,8,7891,0,576
83301006,83301,0,51106,,Complementos,E,D,N,5,0,1,0,0,7897,8,7891,0,577
83301007,83301,0,51107,,Beneficios Adicionales,E,D,N,5,0,1,0,0,7898,8,7891,0,578
83303,833,0,512,,Remuneraciones Personal Eventual,E,D,S,4,0,1,0,0,7899,5,7890,0,579
83303001,83303,0,51201,,Sueldos,E,D,N,5,0,1,0,0,7900,8,7899,0,580
83303002,83303,0,51202,,Salarios por Jornal,E,D,N,5,0,1,0,0,7901,8,7899,0,581
83303003,83303,0,51203,,Aguinaldos,E,D,N,5,0,1,0,0,7902,8,7899,0,582
83303004,83303,0,51204,,Sobresueldos,E,D,N,5,0,1,0,0,7903,8,7899,0,583
83303005,83303,0,51206,,Complementos,E,D,N,5,0,1,0,0,7904,8,7899,0,584
83303006,83303,0,51207,,Beneficios Adicionales,E,D,N,5,0,1,0,0,7905,8,7899,0,585
83305,833,0,513,,Remuneraciones por Servicios Extraordinarios,E,D,S,4,0,1,0,0,7906,5,7890,0,586
83305001,83305,0,51301,,Horas Extraordinarias,E,D,N,5,0,1,0,0,7907,8,7906,0,587
83305002,83305,0,51302,,Beneficios Extraordinarios,E,D,N,5,0,1,0,0,7908,8,7906,0,588
83307,833,0,514,,Contrib. Patronales a Inst. de Seguridad Social Pública,E,D,S,4,0,1,0,0,7909,5,7890,0,589
83307001,83307,0,51401,,Por Remuneraciones Permanentes,E,D,N,5,0,1,0,0,7910,8,7909,0,590
83307002,83307,0,51402,,Por Remuneraciones Eventuales,E,D,N,5,0,1,0,0,7911,8,7909,0,591
83307003,83307,0,51403,,Por Remuneraciones Extraordinarias,E,D,N,5,0,1,0,0,7912,8,7909,0,592
83309,833,0,515,,Contrib. Patronales a Inst de Seguridad Social Privadas,E,D,S,4,0,1,0,0,7913,5,7890,0,593
83309001,83309,0,51501,,Por Remuneraciones Permanentes,E,D,N,5,0,1,0,0,7914,8,7913,0,594
83309002,83309,0,51502,,Por Remuneraciones Eventuales,E,D,N,5,0,1,0,0,7915,8,7913,0,595
83309003,83309,0,51503,,Por Remuneraciones Extraordinarias,E,D,N,5,0,1,0,0,7916,8,7913,0,596
83311,833,0,516,,Gastos de Representación,E,D,S,4,0,1,0,0,7917,5,7890,0,597
83311001,83311,0,51601,,Por Prestación de Servicios en el País,E,D,N,5,0,1,0,0,7918,8,7917,0,598
83311002,83311,0,51602,,Por Prestación de Servicios en el Exterior,E,D,N,5,0,1,0,0,7919,8,7917,0,599
83313,833,0,517,,Indemnizaciones,E,D,S,4,0,1,0,0,7920,5,7890,0,600
83313001,83313,0,51701,,Al Personal de Servicios Permanentes,E,D,N,5,0,1,0,0,7921,8,7920,0,601
83313002,83313,0,51702,,Al Personal de Servicios Eventuales,E,D,N,5,0,1,0,0,7922,8,7920,0,602
83315,833,0,518,,Comisiones,E,D,S,4,0,1,0,0,7923,5,7890,0,603
83315001,83315,0,51801,,Comisiones por Ventas,E,D,N,5,0,1,0,0,7924,8,7923,0,604
83315002,83315,0,51802,,Comisiones por Recaudaciones,E,D,N,5,0,1,0,0,7925,8,7923,0,605
83315003,83315,0,51803,,Comisiones por Recuperación de Cartera,E,D,N,5,0,1,0,0,7926,8,7923,0,606
83315099,83315,0,51899,,Comisiones por Procedencia Diversas,E,D,N,5,0,1,0,0,7927,8,7923,0,607
83317,833,0,519,,Otras Remuneraciones,E,D,S,4,0,1,0,0,7928,5,7890,0,608
83317001,83317,0,51901,,Honorarios,E,D,N,5,0,1,0,0,7929,8,7928,0,609
83317002,83317,0,51902,,Remuneraciones por Servicios Especiales,E,D,N,5,0,1,0,0,7930,8,7928,0,610
83317003,83317,0,51903,,Prestaciones Sociales al Personal,E,D,N,5,0,1,0,0,7931,8,7928,0,611
83317099,83317,0,51999,,Remuneraciones Diversas,E,D,N,5,0,1,0,0,7932,8,7928,0,612
834,83,0,0,,Gastos en Bienes de Consumo y Servicios,E,D,S,3,0,0,0,0,7933,3,7844,0,0
83401,834,0,541,,"Productos Alimenticios, Agropecuarios y Forestales",E,D,S,4,0,1,0,0,7934,5,7933,0,623
83401001,83401,0,54101,,Productos Alimenticios para Personas,E,D,N,5,0,1,0,0,7935,8,7934,0,624
83401002,83401,0,54102,,Productos Alimenticios para Animales,E,D,N,5,0,1,0,0,7936,8,7934,0,625
83401003,83401,0,54103,,Productos Agropecuarios y Forestales,E,D,N,5,0,1,0,0,7937,8,7934,0,626
83403,834,0,541,,Productos Textiles y Vestuarios,E,D,S,4,0,1,0,0,7938,5,7933,0,623
83403001,83403,0,54104,,Productos Textiles y Vestuarios,E,D,N,5,0,1,0,0,7939,8,7938,0,627
83405,834,0,541,,"Materiales de Oficina, Productos de Papel e Impresos",E,D,S,4,0,1,0,0,7940,5,7933,0,623
83405001,83405,0,54105,,Productos de Papel y Cartón,E,D,N,5,0,1,0,0,7941,8,7940,0,628
83405002,83405,0,54114,,Materiales de Oficina,E,D,N,5,0,1,0,0,7942,8,7940,0,637
83405003,83405,0,54116,,"Libros, Textos, Utiles de Enseñanza y Publicaciones",E,D,N,5,0,1,0,0,7943,8,7940,0,639
83407,834,0,541,,Productos de Cuero y Caucho,E,D,S,4,0,1,0,0,7944,5,7933,0,623
83407001,83407,0,54106,,Productos de Cuero y Caucho,E,D,N,5,0,1,0,0,7945,8,7944,0,629
83407003,83407,0,54109,,Llantas y Neumáticos,E,D,N,5,0,1,0,0,7946,8,7944,0,632
83409,834,0,541,,"Productos Químicos, Combustibles y Lubricantes",E,D,S,4,0,1,0,0,7947,5,7933,0,623
83409001,83409,0,54107,,Productos Químicos,E,D,N,5,0,1,0,0,7948,8,7947,0,630
83409002,83409,0,54108,,Productos Farmacéuticos y Medicinales,E,D,N,5,0,1,0,0,7949,8,7947,0,631
83409003,83409,0,54110,,Combustibles y Lubricantes,E,D,N,5,0,1,0,0,7950,8,7947,0,633
83409004,83409,0,54122,,Vacuna para Personas,E,D,N,5,0,1,0,0,7951,8,7947,0,644
83409005,83409,0,54123,,Oxígeno,E,D,N,5,0,1,0,0,7952,8,7947,0,645
83411,834,0,541,,Minerales y Productos Derivados,E,D,S,4,0,1,0,0,7953,5,7933,0,623
83411001,83411,0,54111,,Minerales no Metálicos y Productos Derivados,E,D,N,5,0,1,0,0,7954,8,7953,0,634
83411002,83411,0,54112,,Minerales Metálicos y Productos Derivados,E,D,N,5,0,1,0,0,7955,8,7953,0,635
83413,834,0,541,,Materiales de Uso o Consumo,E,D,S,4,0,1,0,0,7956,5,7933,0,623
83413001,83413,0,54113,,Materiales e Instrumental de Laboratorios y Uso Médico,E,D,N,5,0,1,0,0,7957,8,7956,0,636
83413002,83413,0,54115,,Materiales Informáticos,E,D,N,5,0,1,0,0,7958,8,7956,0,638
83413003,83413,0,54117,,Materiales de Defensa y Seguridad Pública,E,D,N,5,0,1,0,0,7959,8,7956,0,640
83413004,83413,0,54119,,Materiales Eléctricos,E,D,N,5,0,1,0,0,7960,8,7956,0,642
83415,834,0,541,,Bienes de Uso y Consumo Diverso,E,D,S,4,0,1,0,0,7961,5,7933,0,623
83415001,83415,0,54118,,"Herramientas, Repuestos y Accesorios",E,D,N,5,0,1,0,0,7962,8,7961,0,641
83415099,83415,0,54199,,Bienes de Uso y Consumo Diversos,E,D,N,5,0,1,0,0,7963,8,7961,0,646
83417,834,0,542,,Servicios Básicos,E,D,S,4,0,1,0,0,7964,5,7933,0,647
83417001,83417,0,54201,,Servicios de Energía Eléctrica,E,D,N,5,0,1,0,0,7965,8,7964,0,648
83417002,83417,0,54202,,Servicios de Agua,E,D,N,5,0,1,0,0,7966,8,7964,0,649
83417003,83417,0,54203,,Servicios de Telecomunicaciones,E,D,N,5,0,1,0,0,7967,8,7964,0,650
83417004,83417,0,54204,,Servicios de Correos,E,D,N,5,0,1,0,0,7968,8,7964,0,651
83419,834,0,543,,Mantenimiento y Reparación,E,D,S,4,0,1,0,0,7969,5,7933,0,652
83419001,83419,0,54301,,Mantenimientos y Reparaciones de Bienes Muebles,E,D,N,5,0,1,0,0,7970,8,7969,0,653
83419002,83419,0,54302,,Mantenimientos y Reparaciones de Vehículos,E,D,N,5,0,1,0,0,7971,8,7969,0,654
83419003,83419,0,54303,,Mantenimientos y Reparaciones de Bienes Inmuebles,E,D,N,5,0,1,0,0,7972,8,7969,0,655
83421,834,0,543,,Servicios Comerciales,E,D,S,4,0,1,0,0,7973,5,7933,0,652
83421001,83421,0,54304,,"Transportes, Fletes y Almacenamientos",E,D,N,5,0,1,0,0,7974,8,7973,0,656
83421002,83421,0,54305,,Servicios de Publicidad,E,D,N,5,0,1,0,0,7975,8,7973,0,657
83421003,83421,0,54306,,Servicios de Vigilancia,E,D,N,5,0,1,0,0,7976,8,7973,0,658
83421004,83421,0,54307,,Servicios de Limpiezas y Fumigaciones,E,D,N,5,0,1,0,0,7977,8,7973,0,659
83421005,83421,0,54308,,Servicios de Lavanderías y Planchado,E,D,N,5,0,1,0,0,7978,8,7973,0,660
83421006,83421,0,54309,,Servicios de Laboratorios,E,D,N,5,0,1,0,0,7979,8,7973,0,661
83421007,83421,0,54310,,Servicios de Alimentación,E,D,N,5,0,1,0,0,7980,8,7973,0,662
83421008,83421,0,54311,,Servicios Educativos,E,D,N,5,0,1,0,0,7981,8,7973,0,663
83421009,83421,0,54312,,"Servicios Portuarios, Aeroportuarios y Ferroviarios",E,D,N,5,0,1,0,0,7982,8,7973,0,664
83421010,83421,0,54313,,"Impresiones, Publicaciones y Reproducciones",E,D,N,5,0,1,0,0,7983,8,7973,0,665
83421011,83421,0,54319,,Servicios de Inspección,E,D,N,5,0,1,0,0,7984,8,7973,0,671
83423,834,0,543,,Otros Servicios y Arrendamientos Diversos,E,D,S,4,0,1,0,0,7985,5,7933,0,652
83423001,83423,0,54314,,Atenciones Oficiales,E,D,N,5,0,1,0,0,7986,8,7985,0,666
83423002,83423,0,54315,,Gastos Reservados,E,D,N,5,0,1,0,0,7987,8,7985,0,667
83423099,83423,0,54399,,Servicios Generales y Arrendamientos Diversos,E,D,N,5,0,1,0,0,7988,8,7985,0,672
83425,834,0,543,,Arrendamientos y Derechos,E,D,S,4,0,1,0,0,7989,5,7933,0,652
83425001,83425,0,54316,,De Bienes Muebles,E,D,N,5,0,1,0,0,7990,8,7989,0,668
83425002,83425,0,54317,,De Bienes Inmuebles,E,D,N,5,0,1,0,0,7991,8,7989,0,669
83425003,83425,0,54318,,De Bienes Intangibles,E,D,N,5,0,1,0,0,7992,8,7989,0,670
83427,834,0,544,,Pasajes y Viáticos,E,D,S,4,0,1,0,0,7993,5,7933,0,673
83427001,83427,0,54401,,Pasajes al Interior,E,D,N,5,0,1,0,0,7994,8,7993,0,674
83427002,83427,0,54402,,Pasajes al Exterior,E,D,N,5,0,1,0,0,7995,8,7993,0,675
83427003,83427,0,54403,,Viáticos por Comisión Interna,E,D,N,5,0,1,0,0,7996,8,7993,0,676
83427004,83427,0,54404,,Viáticos por Comisión Externa,E,D,N,5,0,1,0,0,7997,8,7993,0,677
83429,834,0,545,,Servicios Técnicos y Profesionales,E,D,S,4,0,1,0,0,7998,5,7933,0,678
83429001,83429,0,54501,,Servicios Médicos,E,D,N,5,0,1,0,0,7999,8,7998,0,679
83429002,83429,0,54502,,Servicios del Medio Ambiente y Recursos Naturales,E,D,N,5,0,1,0,0,8000,8,7998,0,680
83429003,83429,0,54503,,Servicios Jurídicos,E,D,N,5,0,1,0,0,8001,8,7998,0,681
83429004,83429,0,54504,,Servicios de Contabilidad y Auditoría,E,D,N,5,0,1,0,0,8002,8,7998,0,682
83429005,83429,0,54505,,Servicios de Capacitación,E,D,N,5,0,1,0,0,8003,8,7998,0,683
83429006,83429,0,54506,,Servicios de Fiscalización,E,D,N,5,0,1,0,0,8004,8,7998,0,684
83429007,83429,0,54507,,Desarrollos Informáticos,E,D,N,5,0,1,0,0,8005,8,7998,0,685
83429008,83429,0,54508,,Estudios e Investigaciones,E,D,N,5,0,1,0,0,8006,8,7998,0,686
83429099,83429,0,54599,,"Consultorias, Estudios e Investigaciones Diversas",E,D,N,5,0,1,0,0,8007,8,7998,0,687
83431,834,0,0,,Tratamiento de Desechos,E,D,S,4,0,0,0,0,8008,5,7933,0,0
835,83,0,0,,Gastos en Bienes Capitalizables,E,D,S,3,0,0,0,0,8009,3,7844,0,0
83501,835,0,611,,Maquinaria y Equipo de Producción,E,D,S,4,0,1,0,0,8010,5,8009,0,757
83501001,83501,0,61109,,Maquinarias y Equipos de Producción,E,D,N,5,0,1,0,0,8011,8,8010,0,766
83503,835,0,611,,Equipos Médicos y de Laboratorios,E,D,S,4,0,1,0,0,8012,5,8009,0,757
83503001,83503,0,61103,,Equipos Médicos y de Laboratorios,E,D,N,5,0,1,0,0,8013,8,8012,0,760
83505,835,0,611,,Equipos de Transporte,E,D,S,4,0,1,0,0,8014,5,8009,0,757
83505001,83505,0,61105,,Vehículos de Transporte,E,D,N,5,0,1,0,0,8015,8,8014,0,762
83507,835,0,611,,"Maquinaria, Equipo y Mobiliario Diverso",E,D,S,4,0,1,0,0,8016,5,8009,0,757
83507001,83507,0,61101,,Mobiliarios,E,D,N,5,0,1,0,0,8017,8,8016,0,758
83507002,83507,0,61104,,Equipos Informáticos,E,D,N,5,0,1,0,0,8018,8,8016,0,761
83507003,83507,0,61102,,Maquinarias y Equipos,E,D,N,5,0,1,0,0,8019,8,8016,0,759
83507004,83507,0,61108,,Herramientas y Repuestos Principales,E,D,N,5,0,1,0,0,8020,8,8016,0,765
83507005,83507,0,61110,,Maquinaria y Equipo de Producción para Apoyo Institucional,E,D,N,5,0,1,0,0,8021,8,8016,0,767
83507099,83507,0,61199,,Bienes Muebles Diversos,E,D,N,5,0,1,0,0,8022,8,8016,0,768
83509,835,0,611,,Libros y Colecciones,E,D,S,4,0,1,0,0,8023,5,8009,0,757
83509001,83509,0,61107,,Libros y Colecciones,E,D,N,5,0,1,0,0,8024,8,8023,0,764
83509002,83509,0,61106,,Obras de Arte y Culturales,E,D,N,5,0,1,0,0,8025,8,8023,0,763
83511,835,0,613,,Semovientes,E,D,S,4,0,1,0,0,8026,5,8009,0,773
83511001,83511,0,61301,,Ganado Vacuno,E,D,N,5,0,1,0,0,8027,8,8026,0,774
83511002,83511,0,61302,,Ganado Caballar,E,D,N,5,0,1,0,0,8028,8,8026,0,775
83511003,83511,0,61303,,Ganado Porcino,E,D,N,5,0,1,0,0,8029,8,8026,0,776
83511099,83511,0,61399,,Semovientes Diversos,E,D,N,5,0,1,0,0,8030,8,8026,0,777
83513,835,0,614,,Gastos en Activos Intangibles,E,D,S,4,0,1,0,0,8031,5,8009,0,778
83513001,83513,0,61401,,Derechos de Propiedad Industrial,E,D,N,5,0,1,0,0,8032,8,8031,0,779
83513002,83513,0,61402,,Derechos de Propiedad Comercial,E,D,N,5,0,1,0,0,8033,8,8031,0,780
83513003,83513,0,61403,,Derechos de Propiedad Intelectual,E,D,N,5,0,1,0,0,8034,8,8031,0,781
83513099,83513,0,61499,,Derechos Intangibles Diversos,E,D,N,5,0,1,0,0,8035,8,8031,0,782
836,83,0,0,,Gastos Financieros y Otros,E,D,S,3,0,0,0,0,8036,3,7844,0,0
83601,836,0,556,,Primas y Gastos por Seguros y Comisiones Bancarias,E,D,S,4,0,1,0,0,8037,5,8036,0,730
83601001,83601,0,55601,,Primas y Gastos de Seguros de Personas,E,D,N,5,0,1,0,0,8038,8,8037,0,731
83601002,83601,0,55602,,Primas y Gastos de Seguros de Bienes,E,D,N,5,0,1,0,0,8039,8,8037,0,732
83601003,83601,0,55603,,Comisiones y Gastos Bancarios,E,D,N,5,0,1,0,0,8040,8,8037,0,733
83603,836,0,555,,"Impuestos, Tasas y Derechos",E,D,S,4,0,1,0,0,8041,5,8036,0,717
83603001,83603,0,55501,,Impuesto sobre la Renta,E,D,N,5,0,1,0,0,8042,8,8041,0,718
83603002,83603,0,55502,,Impuesto sobre la Transferencia de Bienes Raíces,E,D,N,5,0,1,0,0,8043,8,8041,0,719
83603003,83603,0,55503,,Impuesto sobre el Comercio Exterior,E,D,N,5,0,1,0,0,8044,8,8041,0,720
83603004,83603,0,55504,,Impuesto a la Transf. de B. Muebles y a la Prestación de Servicios,E,D,N,5,0,1,0,0,8045,8,8041,0,721
83603007,83603,0,55507,,Tasas,E,D,N,5,0,1,0,0,8046,8,8041,0,724
83603008,83603,0,55508,,Derechos,E,D,N,5,0,1,0,0,8047,8,8041,0,725
83603009,83603,0,55509,,Devolución de Impuestos Percibidos en Exceso,E,D,N,5,0,1,0,0,8048,8,8041,0,726
83603010,83603,0,55510,,Devolución por Liquidación del Impuesto sobre la Renta,E,D,N,5,0,1,0,0,8049,8,8041,0,727
83603011,83603,0,55511,,Devolución a Exportadores del IVA,E,D,N,5,0,1,0,0,8050,8,8041,0,728
83603099,83603,0,55599,,"Impuestos, Tasas y Derechos Diversos",E,D,N,5,0,1,0,0,8051,8,8041,0,729
83603261,83603,0,0,,Alcaldia Municipal de Victoria,E,D,N,5,0,0,0,0,8052,8,8041,0,0
83605,836,0,551,,Intereses y Comisiones de Títulosvalores en el Mercado Nacional,E,D,S,4,0,1,0,0,8053,5,8036,0,691
83605001,83605,0,55101,,Intereses y Comisiones de Bonos del Estado,E,D,N,5,0,1,0,0,8054,8,8053,0,692
83605002,83605,0,55102,,Intereses y Comisiones de Letras del Tesoro,E,D,N,5,0,1,0,0,8055,8,8053,0,693
83605099,83605,0,55199,,Intereses y Comisiones de Títulosvalores Diversos,E,D,N,5,0,1,0,0,8056,8,8053,0,694
83607,836,0,552,,Intereses y Comisiones de Títulosvalores en el Mercado Externo,E,D,S,4,0,1,0,0,8057,5,8036,0,695
83607001,83607,0,55201,,Intereses y Comisiones de Bonos del Estado,E,D,N,5,0,1,0,0,8058,8,8057,0,696
83607002,83607,0,55202,,Intereses y Comisiones de Letras del Tesoro,E,D,N,5,0,1,0,0,8059,8,8057,0,697
83607099,83607,0,55299,,Intereses y Comisiones de Títulosvalores Diversos,E,D,N,5,0,1,0,0,8060,8,8057,0,698
83609,836,0,553,,Intereses y Comisiones de la Deuda Interna,E,D,S,4,0,1,0,0,8061,5,8036,0,699
83609001,83609,0,55301,,De Gobierno Central,E,D,N,5,0,1,0,0,8062,8,8061,0,700
83609002,83609,0,55302,,De Instituciones Descentralizadas no Empresariales,E,D,N,5,0,1,0,0,8063,8,8061,0,701
83609003,83609,0,55303,,De Empresas Públicas no Financieras,E,D,N,5,0,1,0,0,8064,8,8061,0,702
83609004,83609,0,55304,,De Empresas Públicas Financieras,E,D,N,5,0,1,0,0,8065,8,8061,0,703
83609005,83609,0,55305,,De Instituciones de Seguridad Social,E,D,N,5,0,1,0,0,8066,8,8061,0,704
83609006,83609,0,55306,,De Municipalidades,E,D,N,5,0,1,0,0,8067,8,8061,0,705
83609007,83609,0,55307,,De Empresas Privadas no Financieras,E,D,N,5,0,1,0,0,8068,8,8061,0,706
83609008,83609,0,55308,,De Empresas Privadas Financieras,E,D,N,5,0,1,0,0,8069,8,8061,0,707
83609009,83609,0,55309,,De Organismos sin Fines de Lucro,E,D,N,5,0,1,0,0,8070,8,8061,0,708
83609010,83609,0,55310,,De Personas Naturales,E,D,N,5,0,1,0,0,8071,8,8061,0,709
83609011,83609,0,55307,,Por Operaciones de Titularización,E,D,N,5,0,1,0,0,8072,8,8061,0,706
83611,836,0,554,,Intereses y Comisiones de la Deuda Externa,E,D,S,4,0,1,0,0,8073,5,8036,0,710
83611001,83611,0,55401,,De Empresas Privadas no Financieras,E,D,N,5,0,1,0,0,8074,8,8073,0,711
83611002,83611,0,55402,,De Empresas Privadas Financieras,E,D,N,5,0,1,0,0,8075,8,8073,0,712
83611003,83611,0,55403,,De Gobiernos y Organismos Gubernamentales,E,D,N,5,0,1,0,0,8076,8,8073,0,713
83611004,83611,0,55404,,De Organismos Multilaterales,E,D,N,5,0,1,0,0,8077,8,8073,0,714
83611005,83611,0,55405,,De Organismos sin Fines de Lucro,E,D,N,5,0,1,0,0,8078,8,8073,0,715
83611006,83611,0,55406,,De Personas Naturales,E,D,N,5,0,1,0,0,8079,8,8073,0,716
83613,836,0,557,,Gastos Corrientes Diversos,E,D,S,4,0,1,0,0,8080,5,8036,0,734
