code;name;description
549;Crédito Fiscal;Comprende los créditos fiscales producto de las compras de bienes y servicios efectuados por entes públicos, dentro del giro comercial, industrial o servicio, siempre y cuando sean contribuyentes activos del impuesto a la transferencia de bienes muebles y a la prestación servicio. Se excluyen las operaciones realizadas como consumidor final.
54901;Crédito Fiscal;
55;GASTOS FINANCIEROS Y OTROS;Incluye los gastos originados en el uso del financiamiento de terceros, tributos, gravámenes, gastos bancarios, seguros u otras obligaciones de igual naturaleza, también en este concepto se incorporan los gastos no previstos en otros rubros corrientes del clasificador.
551;Intereses y Comisiones de Títulos valores en el Mercado Nacional;Comprende los gastos destinados a cubrir los costos financieros de las emisiones de títulos valores colocados para la captación de ahorro interno.
55101;Intereses y Comisiones de Bonos del Estado;Comprende los gastos destinados al pago de intereses y comisiones ocasionados por la colocación de bonos en el mercado interno.
55102;Intereses y Comisiones de Letras del Tesoro;Comprende los gastos destinados al pago de intereses y comisiones ocasionados por la colocación de letras del tesoro en el mercado interno.
55199;Intereses y Comisiones de Títulos valores Diversos;Comprende los gastos destinados al pago de intereses y comisiones ocasionados por la colocación de otros Títulos valores no considerados en los específicos anteriores.
552;Intereses y Comisiones de Títulos valores en el Mercado Externo;Comprende los gastos destinados a cubrir los costos financieros de la emisión de Títulos valores colocados para la captación de ahorro externo.
55201;Intereses y Comisiones de Bonos del Estado;Comprende los gastos destinados al pago de intereses y comisiones ocasionados por la colocación de bonos en el mercado externo.
55202;Intereses y Comisiones de Letras del Tesoro;Comprende los gastos destinados al pago de intereses y comisiones ocasionados por la colocación de letras del tesoro en el mercado externo.
55299;Intereses y Comisiones de Títulos valores Diversos;Comprende los gastos destinados al pago de intereses y comisiones ocasionados por la colocación de otros Títulos valores no considerados en los específicos anteriores.
553;Intereses y Comisiones de Empréstitos Internos;Comprende los gastos provenientes de los costos financieros producto de la contratación y amortización de los empréstitos internos.
55301;De Gobierno Central;Comprende los gastos destinados al pago de intereses y comisiones de los empréstitos obtenidos del gobierno central.
55302;De Instituciones Descentralizadas no Empresariales;Comprende los gastos destinados al pago de intereses y comisiones de los empréstitos obtenidos de instituciones descentralizadas no empresariales.
55303;De Empresas Públicas no Financieras;Comprende los gastos destinados al pago de intereses y comisiones de los empréstitos obtenidos de empresas públicas no financieras.
55304;De Empresas Públicas Financieras;Comprende los gastos destinados al pago de intereses y comisiones de los empréstitos obtenidos de empresas públicas financieras.
55305;De Instituciones de Seguridad Social;Comprende los gastos destinados al pago de intereses y comisiones de los empréstitos obtenidos de instituciones de seguridad social.
55306;De Municipalidades;Comprende los gastos destinados al pago de intereses y comisiones de los empréstitos obtenidos de los gobiernos locales.
55307;De Empresas Privadas no Financieras;Comprende los gastos destinados al pago de intereses y comisiones de los empréstitos obtenidos de empresas privadas no financieras.
55308;De Empresas Privadas Financieras;Comprende los gastos destinados al pago de intereses y comisiones de los empréstitos obtenidos de empresas privadas financieras.
55309;De Organismos sin Fines de Lucro;Comprende los gastos destinados al pago de intereses y comisiones de los empréstitos obtenidos de organismos sin fines de lucro.
55310;De Personas Naturales;Comprende los gastos destinados al pago de intereses y comisiones de los empréstitos obtenidos de personas naturales.
554;Intereses y Comisiones de Empréstitos Externos;Comprende los gastos provenientes de los costos financieros producto de la contratación y amortización de los empréstitos externos.
55401;De Empresas Privadas no Financieras;Comprende los gastos destinados al pago de intereses y comisiones ocasionados por la contratación de empréstitos en el exterior, con empresas privadas no financieras.
55402;De Empresas Privadas Financieras;Comprende los gastos destinados al pago de intereses y comisiones ocasionados por la contratación de empréstitos en el exterior, con empresas privadas financieras.
55403;De Gobiernos y Organismos Gubernamentales;Comprende los gastos destinados al pago de intereses y comisiones ocasionados por la contratación de empréstitos en el exterior, con gobiernos y organismos gubernamentales.
55404;De Organismos Multilaterales;Comprende los gastos destinados al pago de intereses y comisiones ocasionados por la contratación de empréstitos en el exterior, con organismos multilaterales.
55405;De Organismos sin Fines de Lucro;Comprende los gastos destinados al pago de intereses y comisiones ocasionados por la contratación de empréstitos en el exterior, con organizaciones sin fines de lucro.
55406;De Personas Naturales;Comprende los gastos destinados al pago de intereses y comisiones ocasionados por la contratación de empréstitos en el exterior, con personas naturales.
555;Impuestos, Tasas y Derechos;Comprende los gastos que gravan las operaciones que llevan a cabo los entes públicos, de conformidad con las disposiciones legales vigentes, y siempre que no constituya costo de los bienes o servicios adquiridos. Se incluyen las devoluciones de ingresos percibidos en exceso o por liquidaciones de impuestos.
55501;Impuesto sobre la Renta;Comprende los gastos destinados al pago del impuesto sobre la renta, producto de utilidades obtenidas por los entes públicos de conformidad a lo establecido en las leyes vigentes, como consecuencia de la gestión realizada en el ejercicio precedente.
55502;Impuesto sobre la Transferencia de Bienes Raíces;Comprende los gastos ocasionados por la transferencia de bienes inmuebles, adquiridos con la finalidad de utilizarlos en las actividades administrativas o productivas institucionales.
55503;Impuesto sobre el Comercio Exterior;Comprende los gastos originados en transacciones comerciales de importación efectuadas entre residentes y el resto del mundo.
55504;Impuesto a la Transferencia de Bienes Muebles y a la Prestación de Servicios;Comprende los gastos destinados al pago del impuesto, producto de la diferencia entre créditos y débitos fiscales de las instituciones inscritas como contribuyentes activos, según lo determinan las disposiciones legales vigentes.
55505;Anticipo de Impuesto sobre la Renta;Comprende los gastos que se originan por los pagos obligatorios destinados a compensar el Impuesto sobre la Renta del ejercicio de que se trate.
55506;Aplicación de Impuesto sobre la Renta;Comprende los montos totales pagados en concepto de anticipo a cuenta durante el ejercicio fiscal anterior, que se disminuyen del impuesto computado de renta.
55507;Tasas;Comprende los gastos destinados al pago de los servicios públicos proporcionados por las instituciones que de acuerdo a las disposiciones legales vigentes están facultadas.
55508;Derechos;Comprende los gastos destinados al pago de derechos por autorizaciones para proporcionar servicios o ejercer actividades específicas de la economía nacional.
55509;Devoluciones de Impuestos Percibidos en Exceso;Comprende los gastos destinados al reintegro de impuestos percibidos en exceso, de personas naturales o jurídicas, efectuados mediante resolución a favor del contribuyente.
55510;Devolución por Liquidación del Impuesto sobre la Renta;Comprende los gastos destinados al reintegro de impuestos sobre la renta en los casos en que cuando las sumas enteradas a cuenta del impuesto excedan lo que conforme a la Ley corresponda, sean estas personas naturales o jurídicas.
55511;Devolución a Exportadores del Impuesto a la Transferencia de Bienes Muebles y a la Prestación de Servicios;Comprende los reintegros a los exportadores, de los créditos fiscales que no pudieron deducirse íntegramente de los débitos fiscales, durante el período tributario
55599;Impuestos, Tasas y Derechos Diversos;Comprende los gastos destinados al pago de impuestos, tasas y derechos no considerados en los específicos anteriores.
556;Seguros, Comisiones y Gastos Bancarios;Comprende los gastos destinados a asegurar al personal de los entes públicos, de conformidad con las disposiciones legales vigentes, y los bienes de propiedad del Estado. Se incluyen los costos por transacciones efectuados con el sistema financiero nacional o internacional.
55601;Primas y Gastos de Seguros de Personas;Comprende los gastos destinados al pago de primas o pólizas por seguro de vida, médico hospitalario y otros a que tengan derecho los empleados o funcionarios públicos. Además incluye los gastos por seguros de fidelidad (fianzas).
55602;Primas y Gastos de Seguros de Bienes;Comprende los gastos destinados al pago de primas o pólizas de seguro, relacionados con cualquier clase de bienes muebles o inmuebles propiedad de la institución, con la finalidad de protegerlos contra robos o daños de cualquier índole.
55603;Comisiones y Gastos Bancarios;Comprende los gastos destinados al pago por los servicios recibidos de las instituciones del sistema financiero interno o externo.
557;Otros Gastos no Clasificados;Comprende todo gasto no previsto en los restantes rubros corrientes del clasificador.
55701;Diferenciales Cambiarios;Comprende los gastos efectuados por la fluctuación negativa en el tipo de cambio de la moneda nacional con relación a las monedas extranjeras.
55702;Sentencias Judiciales;Comprende los gastos destinados al pago originado en juicios ganados por terceros en incumplimiento de convenios o contratos celebrados con los entes públicos.
55703;Multas y Costas Judiciales;Comprende los gastos por infracciones de conformidad con las disposiciones legales, cualquiera que sea su origen, así como también aquellos desembolsos originados en procesos judiciales.
55704;Comisiones y Descuentos sobre Ventas;Comprende los costos asumidos por las instituciones en concepto de comisiones, descuentos o bonificaciones efectuadas a favor de vendedores o distribuidores, sobre la venta de bienes y/o servicios.
55799;Gastos Diversos;Comprende los gastos no considerados en los específicos anteriores y en los restantes rubros corrientes del clasificador.
559;Crédito Fiscal;Comprende los créditos fiscales producto de operaciones financieras efectuadas por entes públicos, dentro del giro comercial, industrial o servicio, siempre y cuando sean contribuyentes activos del impuesto a la transferencia de bienes muebles y la prestación de servicios. Se excluyen las operaciones realizadas como consumidor final.
55901;Crédito Fiscal;
56;TRANSFERENCIAS CORRIENTES;Incluye los gastos destinados a otorgar aportes al sector interno o externo que no involucran contraprestación de bienes o servicios, y cuya finalidad es sufragar obligaciones corrientes de los receptores.
561;Transferencias Corrientes por Aporte Fiscal;Comprende los aportes complementarios otorgados por el Tesoro Público, destinados al financiamiento de los gastos corrientes de los entes públicos. Los específicos se constituyen asociando el código de la cuenta 561 Transferencias Corrientes por Aporte Fiscal con los códigos asignados a las instituciones del Sector Público en el Clasificador Institucional por Áreas de Gestión para fines Presupuestarios.
562;Transferencias Corrientes al Sector Público;Comprende los aportes otorgados a entidades del sector público, excluidos aquellos provenientes del Tesoro Público. Los específicos se constituyen asociando el código de la cuenta 562 Transferencias Corrientes al Sector Público con los códigos asignados a las instituciones del Sector Público en el Clasificador Institucional por Áreas de Gestión para fines Presupuestarios.
563;Transferencias Corrientes al Sector Privado;Comprende los aportes otorgados a personas naturales o jurídicas del ámbito privado, incluyendo subsidios, premios, incentivos u otros tipos de beneficios concedidos por el Estado sin contraprestación de bienes y servicios.
56301;A Empresas Privadas no Financieras;Comprende los aportes destinados a atender gastos corrientes a favor de empresas privadas no financieras con domicilio en el país, que no generan obligación de una contraprestación de bienes o servicios.
56302;A Empresas Privadas Financieras;Comprende los aportes destinados a atender gastos corrientes a favor de empresas privadas financieras con domicilio en el país, que no generan obligación de una contraprestación de bienes o servicios.
56303;A Organismos sin Fines de Lucro;Comprende los aportes destinados a atender gastos corrientes a favor de organizaciones sin fines de lucro con domicilio en el país, que no generan obligación de una contraprestación de bienes o servicios.
56304;A Personas Naturales;Comprende los aportes destinados a atender gastos corrientes a favor de personas naturales con domicilio en el país, que no generan obligación de una contraprestación de bienes o servicios.
56305;Becas;Comprende los gastos destinados al pago en concepto de ayuda a estudiantes de educación básica, media, superior, capacitaciones diversas y toda clase de estudios, que se realicen dentro o fuera del país.
564;Transferencias Corrientes al Sector Externo;Comprende los aportes otorgados a personas naturales o jurídicas domiciliadas en el exterior, de conformidad con las facultades legales existentes.
56403;A Gobiernos y Organismos Gubernamentales;Comprende los aportes otorgados a gobiernos y organismos gubernamentales sin domicilio en el país, de conformidad a las disposiciones legales vigentes y que no generan obligación de una contraprestación de bienes o servicios.
56404;A Organismos Multilaterales;Comprende los aportes otorgados a organismos multilaterales, de conformidad a las disposiciones legales vigentes y que no generan obligación de una contraprestación de bienes o servicios.
56405;A Organismos sin Fines de Lucro;Comprende los aportes otorgados a organizaciones sin fines de lucro sin domicilio en el país, de conformidad a las disposiciones legales vigentes y que no generan obligación de una contraprestación de bienes o servicios.
56406;A Personas Naturales;Comprende los aportes otorgados a personas naturales sin domicilio en el país, de conformidad a las disposiciones legales vigentes y que no generan obligación de una contraprestación de bienes o servicios.
61;INVERSIONES EN ACTIVOS FIJOS;Incluye los gastos destinados a las adquisiciones de bienes físicos, construcciones, operaciones inherentes a las mismas u otras de igual naturaleza, que incrementan las inversiones en recursos de propiedad pública, o dedicados a satisfacer las demandas de la sociedad.
611;Bienes Muebles;Comprende los gastos destinados a la adquisición de bienes muebles a emplear en las actividades administrativas, productivas o necesarias para la ejecución de proyectos o programas de gobierno.
61101;Mobiliarios;Incluye los gastos por los bienes que se adquieren para el equipamiento, decoración y ambientación de oficinas o instalaciones, tales como: escritorios, sillas, estantes, mesas para dibujo, módulos para equipo de computación, etc.
61102;Maquinarias y Equipos;Comprende la adquisición de maquinaria y equipo que son de uso indispensable para la prestación de servicios, tales como: equipo de telecomunicaciones, médicos y de laboratorio, equipo militar, repuestos principales, instrumentos musicales, aire acondicionado, entre otros. Se exceptúan aquellos que son de apoyo institucional.
61103;Equipos Médicos y de Laboratorios;Incluye los gastos la adquisición de equipos médicos, odontológicos y quirúrgicos, así como aquellos que sirven para las investigaciones científicas y que son utilizados en centros hospitalarios, laboratorios, clínicas, unidades de salud, etc.
61104;Equipos Informáticos;Incluye los gastos por la adquisición de equipos computacionales, tales como: monitores, teclados, CPU, UPS, reguladores de voltaje, impresoras, centrales de procesamiento, servidores, etc.
61105;Vehículos de Transporte;"Incluye los gastos por la adquisición de vehículos o cualquier equipo de transporte, sea éste terrestre, marítimo o aéreo; también comprende los equipos de tracción y elevación como tractores, montacargas, ascensores y otros."
61106;Obras de Arte y Culturales;Incluye los gastos por la adquisición de obras artísticas y culturales, pinturas, esculturas y antigüedades que se adquieren con fines decorativos o coleccionables.
61107;Libros y Colecciones;Incluye los gastos por la adquisición de enciclopedias, diccionarios, manuscritos o impresos coleccionables, que por sus características son inventariables.
61108;Herramientas y Repuestos Principales;"Incluye los gastos por la adquisición de herramientas para tornear, perforar, fresar, cepillar, taladrar, rectificar, prensar, clavar y otras; máquinas eléctricas y de gas para soldadura autógena; herramientas con motor y de funcionamiento con aire comprimido; repuestos y accesorios que son indispensables para prolongar la vida útil del bien y que además le incrementan su valor nominal, tales como: chasis, motores, carrocería, etc."
61109;Maquinaria y Equipo para la Producción;Comprende la adquisición de maquinaria y equipo que son utilizados en actividades de producción agropecuaria e industrial, tales como: maquinaria para construcción, perforación, pavimentación, grúas de elevación, para transformación de materias primas en maderas y textiles, ensambladoras, entre otros.
61110;Maquinaria y Equipo para Apoyo Institucional;Comprende la adquisición de maquinaria y equipo destinado directamente a las actividades de apoyo institucional, tales como: mobiliarios y equipo de oficina, herramientas, repuestos, accesorios y otros que son necesarios para mantener el adecuado funcionamiento de los bienes institucionales.
61199;Bienes Muebles Diversos;Incluye los gastos por la adquisición de bienes muebles no considerados en los específicos anteriores.
612;Bienes Inmuebles;Comprende los gastos orientados a la compra de bienes inmuebles destinados a las actividades administrativas, productivas o necesarios para la ejecución de proyectos o programas de gobierno.
61201;Terrenos;Incluye los gastos por la adquisición de fincas, haciendas, predios y terrenos de naturaleza rústica, urbana o rural.
61202;Edificios e Instalaciones;Incluye los gastos por la adquisición de edificios en general, fábricas, represas, muelles, canalizaciones, drenajes, establos, bodegas, redes de servicio público o privado, así como el terreno en que estos se asientan.
61299;Inmuebles Diversos;Incluye los gastos por la adquisición de bienes inmuebles no considerados en los específicos anteriores.
613;Semovientes;Comprende los gastos destinados a la adquisición de ganado de diferentes especies, a emplear en las actividades de investigaciones, reproductoras, productivas u otro destino de acuerdo con las funciones institucionales.
61301;Ganado Vacuno;
61302;Ganado Caballar;
61303;Ganado Porcino;
61399;Semovientes Diversos;
614;Intangibles;Comprende los gastos orientados a la compra de derechos de propiedad industrial, comercial, intelectual u otros de igual naturaleza.
61401;Derechos de Propiedad Industrial;Incluye los gastos por la adquisición de derechos de propiedad industrial, tales como concesión por la explotación de minas, fórmulas industriales, etc.
61402;Derechos de Propiedad Comercial;Incluye los gastos por la adquisición de derechos de propiedad comercial, tales como patentes, marcas de fábrica, nombres comerciales, créditos mercantiles, etc.
61403;Derechos de Propiedad Intelectual;Incluye los gastos por la adquisición de derechos de propiedad intelectual, tales como derechos de autor, edición, licencias de software, etc.
61499;Derechos de Intangibles Diversos;Incluye los gastos por la adquisición de derechos de propiedad de otros bienes intangibles no considerados en los específicos anteriores.
615;Estudios de Preinversión;Comprende los gastos destinados a honorarios legales o convencionales, orientados a recabar opiniones, estudios o trabajos especializados de empresas consultoras, profesionales, especialistas u otras personas naturales o jurídicas que prestan dicho servicio, mediante convenios, acuerdos o contratos, y cuya finalidad es la ejecución de proyectos o programas de inversión pública.
61501;Proyectos de Construcciones;Comprende los gastos que se efectúan por estudios o trabajos especializados para determinar la factibilidad de ejecución de programas o proyectos de inversión en construcciones de obras.
61502;Proyectos de Ampliaciones;Comprende los gastos que se efectúan por estudios o trabajos especializados para determinar la factibilidad de ejecución de programas o proyectos de inversión en ampliaciones de obras.
61503;Programas de Inversión Social;Comprende los gastos que se efectúan por estudios o trabajos especializados para determinar la factibilidad de ejecución de programas o proyectos de inversiones sociales.
61599;Proyectos y Programas de Inversión Diversos;Comprende los gastos que se efectúan por estudios o trabajos especializados para determinar la factibilidad de ejecución de programas o proyectos de inversiones no considerados en los específicos anteriores.
616;Infraestructuras;Comprende los gastos provenientes de la ejecución de obras de infraestructura y erogaciones capitalizables necesarias para la conservación, mantenimiento, mejora de los bienes de propiedad de los entes públicos, o constituidos como bienes nacionales de uso público.
61601;Viales;Comprende los gastos que se efectúan por construcciones, reconstrucciones, mejoras o ampliaciones de carreteras, caminos, puentes, vías urbanas, rurales y otras.
61602;De Salud y Saneamiento Ambiental;"Comprende los gastos que se efectúan por construcciones, reconstrucciones, mejoras o ampliaciones de edificios o locales destinados para hospitales, centros de salud, clínicas, etc.; asimismo, se incluyen los desembolsos efectuados para desarrollar obras de saneamiento ambiental en poblaciones rurales y urbanas."
61603;De Educación y Recreación;Comprende los gastos que se efectúan por construcciones, reconstrucciones, mejoras y ampliaciones de edificios o instalaciones destinadas al área de educación, así como también lugares de recreo, canchas deportivas, etc.
61604;De Vivienda y Oficina;Comprende los gastos que se efectúan por construcciones, reconstrucciones, mejoras y ampliaciones de edificios y casas destinadas para vivienda y oficina.
61605;Portuarias, Aeroportuarias y Ferroviarias;Comprende los gastos que se efectúan por construcciones, reconstrucciones, mejoras y ampliaciones de instalaciones e infraestructuras portuarias, aeroportuarias y ferroviarias.
61606;Eléctricas y Comunicaciones;Comprende los gastos que se efectúan por construcciones, reconstrucciones, mejoras y ampliaciones de redes y plantas de distribución eléctrica y de comunicaciones.
61607;De Producción de Bienes y Servicios;Comprende los gastos que se efectúan por construcciones, reconstrucciones, mejoras y ampliaciones de obras destinadas a la producción de bienes y servicios, tales como: plantas hidroeléctricas, obras para riegos, etc.
61608;Supervisión de Infraestructuras;Comprende los gastos que se efectúan para pagar actividades de supervisión sobre la ejecución de programas y proyectos de construcciones, reconstrucciones, mejoras y ampliaciones descritas en los específicos considerados en esta cuenta.
61699;Obras de Infraestructura Diversas;Comprende los gastos que se efectúan por construcciones, reconstrucciones, mejoras y ampliaciones de obras o infraestructuras no consideradas en los específicos anteriores.
619;Crédito Fiscal;Comprende los créditos fiscales producto de las adquisiciones de bienes muebles por entes públicos, dentro del giro comercial, industrial o servicio, siempre y cuando sean contribuyentes activos del impuesto a la transferencia de bienes muebles y a la prestación de servicios. Se excluyen las operaciones realizadas como consumidor final.
61901;Crédito Fiscal;
62;TRANSFERENCIAS DE CAPITAL;Incluye los gastos destinados a otorgar aportes al sector interno que no involucran contraprestación de bienes o servicios, y cuya finalidad es sufragar obligaciones de capital y amortización de deuda de los receptores.
621;Transferencias de Capital por Aporte Fiscal;Comprende los aportes complementarios otorgados por el Tesoro Público, destinados al financiamiento de los gastos de capital y amortización de deuda de los entes públicos. Los específicos se constituyen asociando el código de la cuenta 621 Transferencias de Capital por Aporte Fiscal con los códigos asignados a las instituciones del Sector Público en el Clasificador Institucional por Áreas de Gestión para fines Presupuestarios.
622;Transferencias de Capital al Sector Público;Comprende los aportes otorgados a entidades del sector público, excluidos aquellos provenientes del Tesoro Público. Los específicos se constituyen asociando el código de la cuenta 622 Transferencias de Capital al Sector Público con los códigos asignados a las instituciones del Sector Público en el Clasificador Institucional por Áreas de Gestión para fines Presupuestarios.
623;Transferencias de Capital al Sector Privado;Comprende los aportes otorgados a personas naturales o jurídicas del ámbito privado.
62301;A Empresas Privadas no Financieras;Comprende los aportes destinados a atender gastos de capital a favor de empresas privadas no financieras con domicilio en el país, que no generan obligación de una contraprestación de bienes o servicios.
62302;A Empresas Privadas Financieras;Comprende los aportes destinados a atender gastos de capital a favor de empresas privadas financieras con domicilio en el país, que no generan obligación de una contraprestación de bienes o servicios.
62303;A Organismos sin Fines de lucro;Comprende los aportes destinados a atender gastos de capital a favor de organizaciones sin fines de lucro con domicilio en el país, que no generan obligación de una contraprestación de bienes o servicios.
62304;A Personas Naturales;Comprende los aportes destinados a atender gastos de capital a favor de personas naturales con domicilio en el país, que no generan obligación de una contraprestación de bienes o servicios.
62305;Becas;Comprende los gastos destinados a financiar la ayuda económica que se otorga a estudiantes de educación superior para su formación técnica profesional y especializada, y que coadyuve a la competitividad nacional, incluyendo la compra de libros, colegiaturas, matriculas, gastos de manutención, trabajos de graduación, entre otros.
624;Otras Transferencias de Capital;Comprende los aportes destinados para atender otros Gastos de Capital Diversos, no considerados en las restantes Cuentas de Transferencias de Capital del Clasificador.
62401;Transferencias de Capital Diversas;Comprende los aportes destinados para atender otros Gastos de Capital Diversos, no considerados en las restantes Cuentas de Transferencias de Capital del Clasificador.
63;INVERSIONES FINANCIERAS;Incluye los gastos en inversiones originados en las colocaciones de fondos y adquisiciones de derechos o valores.
631;Inversiones en Títulos valores;Comprende las inversiones en depósitos, bonos u otros documentos de inversión de recursos en el mercado de capitales.
63101;Bonos;Comprende los desembolsos originados por la inversión financiera en bonos emitidos por entidades nacionales.
63102;Letras del Tesoro;Comprende los desembolsos originados por la inversión financiera en letras del tesoro.
63103;Notas de Crédito del Tesoro Público;Comprende los desembolsos originados por la inversión financiera en notas de crédito del Tesoro Público.
63104;Cédulas Hipotecarias;Comprende los desembolsos originados por la inversión financiera en cédulas hipotecarias.
63105;Depósitos a Plazos;Comprende los desembolsos originados por la inversión financiera en depósitos a plazos realizados en instituciones del sistema financiero nacional.
63106;Acciones;Comprende los desembolsos originados por la inversión financiera en acciones de sociedades y empresas públicas o privadas.
63107;Participación de Capital;Comprende los desembolsos originados por la inversión financiera en la participación de capital que no está representada por acciones, tales como las participaciones de capital en sociedades de personas.
63108;Títulos valores del Exterior;Comprende los desembolsos originados por la inversión financiera en depósitos, títulos valores negociables, realizadas en el resto del mundo.
63109;Acciones y Participación de Capital en el Exterior;Comprende los desembolsos originados por la inversión financiera en acciones y participaciones de capital, realizadas en sociedades y empresas del resto del mundo.
63199;Títulos valores Diversos;Comprende los desembolsos por la inversión financiera en depósitos, valores negociables, acciones y participaciones de capital no considerados en los específicos anteriores.
632;Préstamos;Comprende los recursos destinados al otorgamiento de créditos a personas naturales o jurídicas, bajo las condiciones pactadas en los respectivos convenios o contratos.
63201;Al Gobierno Central;Comprende los desembolsos efectuados por el otorgamiento de créditos al gobierno central, de conformidad a lo estipulado en los contratos o convenios correspondientes.
63202;A Instituciones Descentralizadas no Empresariales;Comprende los desembolsos efectuados por el otorgamiento de créditos a las instituciones descentralizadas no empresariales, de conformidad a lo estipulado en los contratos o convenios correspondientes.
63203;A Empresas Públicas no Financieras;Comprende los desembolsos efectuados por el otorgamiento de créditos a las empresas públicas no financieras, de conformidad a lo estipulado en los contratos o convenios correspondientes.
63204;A Empresas Públicas Financieras;Comprende los desembolsos efectuados por el otorgamiento de créditos a las empresas públicas financieras, de conformidad a lo estipulado en los contratos o convenios correspondientes.
63205;A Instituciones de Seguridad Social;Comprende los desembolsos efectuados por el otorgamiento de créditos a las instituciones de seguridad social, de conformidad a lo estipulado en los contratos o convenios correspondientes.
63206;A Municipalidades;Comprende los desembolsos efectuados por el otorgamiento de créditos a los gobiernos locales, de conformidad a lo estipulado en los contratos o convenios correspondientes.
63207;A Empresas Privadas no Financieras;Comprende los desembolsos efectuados por el otorgamiento de créditos a las empresas privadas no financieras, de conformidad a lo estipulado en los contratos o convenios correspondientes.
63208;A Empresas Privadas Financieras;Comprende los desembolsos efectuados por el otorgamiento de créditos a las empresas privadas financieras, de conformidad a lo estipulado en los contratos o convenios correspondientes.
63209;A Organismos sin Fines de Lucro;Comprende los desembolsos efectuados por el otorgamiento de créditos a los organismos sin fines de lucro, de conformidad a lo estipulado en los contratos o convenios correspondientes.
63210;A Personas Naturales;Comprende los desembolsos efectuados por el otorgamiento de créditos a las personas naturales, de conformidad a lo estipulado en los contratos o convenios correspondientes.
71;AMORTIZACION DE ENDEUDAMIENTO PÚBLICO;Incluye los gastos destinados al rescate de las colocaciones de instrumentos públicos, o amortización de los empréstitos contratados.
711;Rescate de Colocaciones de Títulos valores en el Mercado;Comprende los recursos destinados al rescate de bonos, letras u otros instrumentos destinados a la captación de ahorro interno.
71101;Rescate de Bonos del Estado;Comprende los gastos destinados al rescate de bonos colocados en el mercado nacional.
71102;Rescate de Letras del Tesoro;Comprende los gastos destinados al rescate de las letras del tesoro colocadas en el mercado nacional.
71103;Rescate de Notas de Crédito del Tesoro Público;Comprende los gastos destinados al rescate de las notas de crédito colocadas en el mercado nacional.
71199;Rescate de Títulos valores Diversos;Comprende los gastos destinados al rescate de otros títulos valores colocados en el mercado nacional, no considerados en los específicos anteriores.
712;Rescate de Colocaciones de Títulos valores en el Mercado Externo;Comprende los recursos destinados al rescate de bonos, letras u otros instrumentos destinados a la captación de ahorro externo.
71201;Rescate de Bonos del Estado;Comprende los gastos destinados al rescate de la colocación de bonos en el mercado externo.
71202;Rescate de Letras del Tesoro;Comprende los gastos destinados al rescate de la colocación de letras del tesoro en el mercado externo.
71299;Rescate de Títulos valores Diversos;Comprende los gastos destinados al rescate de la colocación de otros títulos valores en el mercado externo, no considerados en los específicos anteriores.
713;Amortización de Empréstitos Internos;Comprende los recursos destinados a la amortización de los créditos financieros provenientes de contratos o convenios con personas naturales o jurídicas, con domicilio en el país.
71301;De Gobierno Central;Comprende los gastos destinados a la amortización de los créditos contratados con el gobierno central, orientados a financiar actividades de inversión para la formación de activos fijos.
71302;De Instituciones Descentralizadas no Empresariales;Comprende los gastos destinados a la amortización de los créditos financieros contratados con instituciones descentralizadas no empresariales, orientados a financiar actividades de inversión para la formación de activos fijos.
71303;De Empresas Públicas no Financieras;Comprende los gastos destinados a la amortización de los créditos contratados con empresas públicas no financieras, orientados a financiar actividades de inversión para la formación de activos fijos.
71304;De Empresas Públicas Financieras;Comprende los gastos destinados a la amortización de los créditos contratados con empresas públicas financieras, orientados a financiar actividades de inversión para la formación de activos fijos.
71305;De Instituciones de Seguridad Social;Comprende los gastos destinados a la amortización de los créditos contratados con instituciones de seguridad social, orientados a financiar actividades de inversión para la formación de activos fijos.
71306;De Municipalidades;Comprende los gastos destinados a la amortización de los créditos contratados con gobiernos locales, orientados a financiar actividades de inversión para la formación de activos fijos.
71307;De Empresas Privadas no Financieras;Comprende los gastos destinados a la amortización de los créditos contratados con empresas privadas no financieras, orientados a financiar actividades de inversión para la formación de activos fijos.
71308;De Empresas Privadas Financieras;Comprende los gastos destinados a la amortización de los créditos contratados con empresas privadas financieras, orientados a financiar actividades de inversión para la formación de activos fijos.
71309;De Organismos sin Fines de Lucro;Comprende los gastos destinados a la amortización de los créditos contratados con organismos sin fines de lucro, orientados a financiar actividades de inversión para la formación de activos fijos.
71310;De Personas Naturales;Comprende los gastos destinados a la amortización de los créditos contratados con personas naturales, orientados a financiar actividades de inversión para la formación de activos fijos.
714;Amortización de Empréstitos Externos;Comprende los recursos destinados a la amortización de los créditos financieros originados en contratos o convenios con personas naturales o jurídicas, sin domicilio en el país.
71401;De Empresas Privadas no Financieras;Comprende los desembolsos destinados a la amortización de los créditos contratados con empresas privadas no financieras, orientados a financiar programas o proyectos de inversión.
71402;De Empresas Privadas Financieras;Comprende los desembolsos destinados a la amortización de los créditos contratados con empresas privadas financieras, orientados a financiar programas o proyectos de inversión.
71403;De Gobiernos y Organismos Gubernamentales;Comprende los desembolsos destinados a la amortización de los créditos contratados con gobiernos y organismos gubernamentales extranjeros, orientados a financiar programas o proyectos de inversión.
71404;De Organismos Multilaterales;Comprende los desembolsos destinados a la amortización de los créditos contratados con organismos multilaterales, orientados a financiar programas o proyectos de inversión
